author_id,name,biography,birth_date,death_date
1889,Arthur C. Clarke,"Arthur C. Clarke, İngiliz yazardır. 1917 doğumlu olan Clarke, bilim kurgu dünyasının en önemli figürlerinden biridir. En bilinen eseri ""2001: A Space Odyssey""dir.",1917-12-16,2008-03-19
1890,V.V. James,"V.V. James, Amerikalı yazardır. Genellikle gizem ve gerilim türlerinde eserler verir. En bilinen eseri ""The Black Coast""tur.",1985-07-12,
1891,Ramazan İlhan,"Ramazan İlhan, Türk yazardır. 1982 doğumlu olan İlhan, edebiyat dünyasında kısa öyküleri ve denemeleriyle tanınır. Eserlerinde genellikle toplum ve birey ilişkileri işlenir.",1982-09-25,
1892,Filiz Temel Harpcı,"Filiz Temel Harpcı, Türk yazardır. 1970 doğumlu olan Harpcı, özellikle toplumsal olayları ve insan ilişkilerini işler. Eserlerinde genellikle psikolojik derinlikler öne çıkar.",1970-03-15,
1893,Aleksandr Belyaev,"Aleksandr Belyaev, Rus yazardır. 1884 doğumlu olan Belyaev, bilim kurgu ve fantastik edebiyat alanında eserler vermiştir. En bilinen eseri ""The Amphibian Man""dır.",1884-03-28,1942-03-06
1894,Mirace İrem,"Mirace İrem, Türk yazardır. 1995 doğumlu olan İrem, şiir ve kısa öyküleriyle tanınır. Eserlerinde bireysel duygular ve toplumsal eleştiriler işlenir.",1995-11-02,
1895,Colleen Hoover,"Colleen Hoover, Amerikalı yazardır. 1979 doğumlu olan Hoover, özellikle romantik ve dram türlerinde eserler verir. En bilinen eseri ""It Ends with Us""dur.",1979-12-11,
1896,Annie Ernaux,"Annie Ernaux, Fransız yazardır. 1940 doğumlu olan Ernaux, özellikle otobiyografik ve toplumsal eleştirilerle tanınır. Eserlerinde kadınların toplumsal hayattaki yeri ve bireysel deneyimler öne çıkar.",1940-09-01,
1897,Mehmet Küçük,"Mehmet Küçük, Türk yazardır. 1965 doğumlu olan Küçük, edebiyat dünyasında kısa öyküleri ve denemeleriyle tanınır. Eserlerinde toplumsal olaylar ve bireysel çatışmalar işlenir.",1965-04-14,
1898,Johanna Sinisalo,"Johanna Sinisalo, Fin yazardır. 1958 doğumlu olan Sinisalo, özellikle bilim kurgu ve fantastik edebiyat alanında eserler verir. En bilinen eseri ""Troll: A Love Story""dir.",1958-04-22,
1899,Michael Moorcock,"Michael Moorcock, İngiliz yazardır. 1939 doğumlu olan Moorcock, özellikle fantastik edebiyat ve bilim kurgu türlerinde eserler verir. En bilinen eseri ""The Eternal Champion"" serisidir.",1939-12-18,
1900,Niall Griffiths,"Niall Griffiths, Galli yazardır. 1971 doğumlu olan Griffiths, özellikle modern İngiliz edebiyatı üzerine eserler verir. Eserlerinde genellikle toplumdaki adaletsizlikler ve bireysel mücadeleler öne çıkar.",1971-03-15,
1901,Debbie Macomber,"Debbie Macomber, Amerikalı yazardır. 1948 doğumlu olan Macomber, özellikle romantik ve dram türlerinde eserler verir. En bilinen eseri ""Cedar Cove"" serisidir.",1948-10-22,
1902,Mizancı Murat,"Mizancı Murat, Türk yazardır. 1950 doğumlu olan Murat, özellikle sosyal eleştiriler ve bireysel dramalar üzerine eserler verir.",1950-02-10,
1903,Megan Hunter,"Megan Hunter, İngiliz yazardır. 1980 doğumlu olan Hunter, özellikle kadın deneyimleri ve toplumsal yapılar üzerine yazılar kaleme alır. En bilinen eseri ""The End We Start From""tur.",1980-06-20,
1904,Zeynep Özlem Çakman,"Zeynep Özlem Çakman, Türk yazardır. Çakman, edebiyat dünyasında toplumsal konular ve kadın hakları üzerine yazdığı eserlerle tanınır.",1984-11-02,
1905,Simon Ings,"Simon Ings, İngiliz yazardır. 1963 doğumlu olan Ings, özellikle bilim kurgu ve felsefi edebiyat alanlarında eserler verir. Eserlerinde insanlık durumu ve evrimsel değişimler öne çıkar.",1963-02-12,
1906,Cathy Lamb,"Cathy Lamb, Amerikalı yazardır. 1960 doğumlu olan Lamb, özellikle romantik dramalar ve insan ilişkileri üzerine eserler verir. En bilinen eseri ""Henry's Sisters""dır.",1960-05-12,
1907,Guzel Yahina,"Guzel Yahina, Rus kökenli Fransız yazardır. 1977 doğumlu olan Yahina, özellikle Rus ve Fransız toplumları üzerine eserler verir. En bilinen eseri ""The Lying Game""dir.",1977-01-22,
1908,Uğur Erkman,"Uğur Erkman, Türk yazardır. 1987 doğumlu olan Erkman, toplumsal olayları ve bireysel dramatik durumları eserlerinde işler. Özellikle kısa öyküleriyle tanınır.",1987-06-10,
1909,Michael Grant,"Michael Grant, Amerikalı yazardır. 1954 doğumlu olan Grant, özellikle genç yetişkin edebiyatı alanında eserler verir. En bilinen eseri ""Gone"" serisidir.",1954-07-01,
1910,Barbara Cartland,"Barbara Cartland, İngiliz yazardır. 1901 doğumlu olan Cartland, romantik edebiyatın en önemli figürlerinden biridir. 700'den fazla roman yazmış ve milyonlarca kopya satmıştır.",1901-07-09,2000-05-21
1911,Isabel Wolff,"Isabel Wolff, İngiliz yazardır. 1960 doğumlu olan Wolff, özellikle kadın edebiyatı ve romantik dramalar üzerine yazılar kaleme alır. En bilinen eseri ""The Making of Her""dir.",1960-01-17,
1912,Osman Nuri Çelik,"Osman Nuri Çelik, Türk yazardır. 1975 doğumlu olan Çelik, edebiyatında toplumsal değişim ve bireysel özgürlükleri işler. Çelik, genellikle kısa öykü ve romanlarıyla tanınır.",1975-04-18,
1913,Antonio Tabucchi,"Antonio Tabucchi, İtalyan yazardır. 1943 doğumlu olan Tabucchi, özellikle edebiyat ve felsefi eserleriyle tanınır. En bilinen eseri ""Pereira Maintains""tir.",1943-09-24,2012-03-25
1914,Hakan Gülçay,"Hakan Gülçay, Türk yazardır. Modern Türk edebiyatında özellikle toplumsal temalar ve bireysel çıkmazları ele alan eserleriyle tanınır.",1970-04-10,
1915,Lisa Kleypas,"Lisa Kleypas, Amerikalı yazardır. Özellikle tarihi romantik romanlarıyla tanınır. En bilinen eserleri arasında ""The Wallflower"" serisi yer alır.",1964-11-02,
1916,Baler Anıl,"Baler Anıl, Türk yazardır. Eserlerinde sıklıkla bireysel arayış ve aşk temalarını işler.",1980-08-15,
1917,Cate Tiernan,"Cate Tiernan, Amerikalı yazardır. Genellikle genç yetişkin edebiyatı ve fantastik türde eserler verir. En bilinen serisi ""Sweep""tir.",1970-03-10,
1918,Rachel Vincent,"Rachel Vincent, Amerikalı yazardır. Özellikle paranormal romanlar ve genç yetişkin edebiyatı alanında eserler verir.",1972-10-15,
1919,Alberto Manguel,"Alberto Manguel, Arjantinli yazar ve edebiyat eleştirmenidir. Eserlerinde edebiyatın tarihsel bağlamı ve kitapların insan hayatındaki önemi üzerine yazılar kaleme alır.",1948-03-13,
1920,Özlem Abut Otluoğlu,"Özlem Abut Otluoğlu, Türk yazardır. Eserlerinde toplumsal değişim, kadın hakları ve bireysel özgürlükler üzerine yoğunlaşır.",1985-06-25,
1921,Fernando Pessoa,"Fernando Pessoa, Portekizli yazardır. Modernizmin öncülerindendir ve özellikle şiirleriyle tanınır.",1888-06-13,1935-11-30
1922,Emily Barr,"Emily Barr, İngiliz yazardır. Genellikle gerilim ve romantizm türlerinde eserler verir.",1960-07-10,
1923,Wolfgang Hilbig,"Wolfgang Hilbig, Alman yazardır. Eserlerinde Doğu Almanya’daki hayatı ve bireysel özgürlük mücadelelerini işler.",1941-02-28,2007-06-01
1924,John Scalzi,"John Scalzi, Amerikalı yazardır. Özellikle bilim kurgu türünde eserler verir. En bilinen eserleri arasında ""Old Man's War"" serisi yer alır.",1969-05-10,
1925,Aleksandar Hemon,"Aleksandar Hemon, Bosnalı yazardır. Eserlerinde genellikle diasporanın etkileri ve aidiyet duygusuyla ilgili temalar işler.",1964-06-09,
1926,Eşref Arık,"Eşref Arık, Türk yazardır. Modern Türk hikayeciliğinde toplumsal olayları ve insan ruhunun derinliklerini araştıran eserleriyle tanınır.",1972-12-14,
1927,Natalie C. Anderson,"Natalie C. Anderson, Amerikalı yazardır. Genellikle macera ve romantizm türünde eserler verir. En bilinen eseri ""City of Saints""tır.",1982-03-20,
1928,Gürhan Kırilen,"Gürhan Kırilen, Türk yazardır. Toplumsal konuları işleyen romanları ve denemeleri ile tanınır.",1967-02-18,
1929,İdil Başural,"İdil Başural, Türk yazardır. Eserlerinde kadın hakları, toplumsal eşitsizlik ve psikolojik derinliklere yoğunlaşır.",1983-04-05,
1930,Ayşe Öz,"Ayşe Öz, Türk yazardır. Kısa öyküler ve romanlarında toplumsal eleştirilerde bulunur.",1990-07-22,
1931,Ali Bey,"Ali Bey, Türk yazardır. Genellikle köy hayatı, geleneksel değerler ve halk edebiyatı üzerine yazılar kaleme alır.",1955-08-28,
1932,Dost Körpe,"Dost Körpe, Türk yazardır. Eserlerinde insan ilişkileri, dostluk ve güven üzerine odaklanır.",1983-04-17,
1933,Alicia Thompson,"Alicia Thompson, Amerikalı yazardır. Genç yetişkin edebiyatı ve romantik eserleriyle tanınır.",1990-05-30,
1934,Nikolay Gavriloviç Çernişevski,"Nikolay Gavriloviç Çernişevski, Rus yazardır. Özellikle 19. yüzyıl Rusya’sının sosyal yapısını ele alan eserleriyle tanınır.",1828-07-12,1889-10-29
1935,İlknur Baş,"İlknur Baş, Türk yazardır. Eserlerinde toplumsal cinsiyet eşitliği ve kadın hakları temalarına yer verir.",1978-09-04,
1936,Russell Banks,"Russell Banks, Amerikalı yazardır. Eserlerinde genellikle göçmenlik, aidiyet ve toplumsal sınıf temalarını işler.",1940-03-28,
1937,Derya Aydın,"Derya Aydın, Türk yazardır. Psikolojik derinlikli romanları ve kısa öyküleri ile tanınır.",1984-01-09,
1938,Xavier De Maistre,"Xavier De Maistre, Fransız yazardır. Seyahat ve keşif temalarını işleyen edebi eserleriyle tanınır.",1763-10-10,1852-02-12
1939,Zelal Koyuncu,"Zelal Koyuncu, Türk yazardır. Edebiyatında aşk, yalnızlık ve içsel arayış gibi temalar öne çıkar.",1991-07-20,
1940,Stefan Hertmans,"Stefan Hertmans, Belçikalı yazardır. Tarihsel olayları ve bireysel dramaları birleştirerek eserler yaratır.",1951-11-11,
1941,Haluk Aytekin,"Haluk Aytekin, Türk yazardır. Genç yetişkin edebiyatı ve edebi eleştirilerdeki katkılarıyla tanınır.",1980-02-22,
1942,Sylvia Plath,"Sylvia Plath, Amerikalı şair ve yazardır. Özellikle depresyon, ölüm ve kimlik temalarını işleyen eserleriyle tanınır.",1932-10-27,1963-02-11
1943,Filiz Aygündüz,"Filiz Aygündüz, Türk yazardır. Eserlerinde toplumsal yapıyı ve bireysel ilişkileri sorgular.",1972-05-15,
1944,Murat Işılak,"Murat Işılak, Türk yazardır. Edebiyatında bireysel çıkmazlar ve toplumsal yıkımları işler.",1986-11-07,
1945,Nurullah Kıcalı,"Nurullah Kıcalı, Türk yazardır. Eserlerinde köy hayatı, gelenekler ve kültürel değişim temalarına odaklanır.",1960-02-14,
1946,Deep Tone,"Deep Tone, Türk yazarıdır. Genellikle teknoloji ve geleceğe dair distopik hikayeler kaleme alır.",1985-03-12,
1947,Selim Yıldız,"Selim Yıldız, Türk yazardır. Edebiyatında özellikle psikolojik çözümlemeler ve toplumsal yapıları işler.",1975-02-22,
1948,Tuçe Akdoğan,"Tuçe Akdoğan, Türk yazardır. Genellikle aşk, ilişki ve bireysel kimlik temalarını işler.",1990-06-13,
1949,Gökşen Yıldırım,"Gökşen Yıldırım, Türk yazardır. Modern toplumda insan ilişkileri ve yalnızlık üzerine eserler yazar.",1988-04-19,
1950,Jeff Lindsay,"Jeff Lindsay, Amerikalı yazardır. Özellikle suç ve gerilim temalı kitaplarıyla tanınır.",1952-07-14,
1951,Ngugi Wa Thiong'o,"Ngugi Wa Thiong'o, Kenyalı yazardır. Eserlerinde postkolonyalizm, özgürlük ve kimlik üzerine yoğunlaşır.",1938-01-05,
1952,Nikos Kazancakis,"Nikos Kazancakis, Yunanlı yazardır. Özellikle insanın varoluşsal mücadeleleri ve dini temalar üzerine eserler yazmıştır.",1883-03-18,1957-10-26
1953,Ece Aksoy,"Ece Aksoy, Türk yazardır. Edebiyatında gençlik ve bireysel arayış temalarına yer verir.",1993-09-21,
1954,Mustafa Semih Arıcı,"Mustafa Semih Arıcı, Türk yazardır. Türk tarihini ve kültürünü anlatan eserleriyle tanınır.",1971-11-30,
1955,Soner Aydoğan,"Soner Aydoğan, Türk yazardır. Toplumsal eleştiriler ve insan hakları üzerine yazılar kaleme alır.",1984-03-03,
1956,Donald Spoto,"Donald Spoto, Amerikalı yazardır. Genellikle biyografi türünde eserler yazar ve ünlü kişiliklerin hayatlarını araştırır.",1941-09-06,
1957,Alfred Kubin,"Alfred Kubin, Avusturyalı yazardır. Eserlerinde fantastik öğeler ve karanlık temalar ön plandadır.",1877-04-10,1959-08-20
1958,Alice Kuipers,"Alice Kuipers, Kanadalı yazardır. Genellikle genç yetişkin edebiyatında romanlar yazar.",1970-07-23,
1959,Eric Eliman,"Eric Eliman, Amerikalı yazardır. Eserlerinde psikolojik gerilim ve aşk üzerine yoğunlaşır.",1980-05-10,
1960,S. Mare,"S. Mare, Amerikalı yazardır. Modern toplumdaki yalnızlık ve bireysel mücadeleleri işler.",1990-09-15,
1961,Hermann Broch,"Hermann Broch, Avusturyalı yazardır. Eserlerinde insanın varoluşsal krizleri ve toplumsal yapı üzerine derinlemesine analizler yapar.",1886-11-01,1951-05-30
1962,Fadime Yurtseven,"Fadime Yurtseven, Türk yazardır. Eserlerinde özellikle kadın hakları, toplumsal cinsiyet eşitsizliği ve bireysel özgürlük üzerine derinlemesine analizler yapmaktadır. Yazılarında, kadının toplumdaki yerini ve güç ilişkilerini irdeleyerek toplumsal yapıları sorgular. Yurtseven’in eserleri, edebiyat dünyasında toplumsal olaylar ve bireysel deneyimlere dair önemli bir ses olarak kabul edilmektedir.",1970-05-10,
1963,Jules Arsene Arnaud Claretie,"Jules Arsene Arnaud Claretie, Fransız yazardır. Edebiyat kariyerine genç yaşta başlamış ve özellikle Fransız toplumunun değişen yapıları üzerine yazdığı eserlerle tanınmıştır. Çeşitli roman ve hikayelerinde, Fransız toplumunun siyasi ve toplumsal meselelerine dair derinlemesine bir bakış sunar. Claretie’nin eserleri, toplumsal sınıf farklarını, bireylerin toplumdaki yerlerini ve değişim süreçlerini ele alır.",1828-11-24,1903-03-09
1964,Bilgül Kurşunoğlu,"Bilgül Kurşunoğlu, Türk yazardır. Eserlerinde kadınların toplumsal yaşamda karşılaştıkları zorluklar ve bireysel varoluşlarını anlamaya yönelik derinlemesine bir bakış açısı sunar. Kurşunoğlu, toplumsal sorunları işlediği denemelerinde, bireylerin toplumsal yapılarla olan ilişkisini tartışırken, insan ruhunun derinliklerine inmeyi başarmaktadır. Yazar, çağdaş Türk edebiyatında önemli bir ses olarak kabul edilmektedir.",1960-07-14,
1965,Yusuf Atılgan,"Yusuf Atılgan, Türk yazardır. Atılgan, Türk edebiyatının önemli figürlerinden biridir ve özellikle bireysel yalnızlık, yabancılaşma ve toplumsal değerler gibi temaları işler. Eserlerinde genellikle toplumla uyumsuz bireylerin psikolojik çözümlemelerine yer verir. Atılgan’ın en bilinen eseri, insanın varoluşsal yalnızlığını ve toplumsal baskılarla olan mücadelesini anlattığı ""Aylak Adam"" adlı romanıdır. Eserlerinde, Türk toplumunun birey üzerindeki etkisini sorgular.",1921-04-04,1989-03-09
1966,Wilson Collison,"Wilson Collison, Amerikalı yazardır. Özellikle toplumsal yapılar, bireylerin bu yapılarla olan ilişkileri ve insanların içsel çatışmaları üzerine yazdığı eserlerle tanınır. Collison, karakterlerinin sosyal çevreleriyle olan etkileşimlerini çok detaylı bir şekilde inceleyerek, toplumdaki adaletsizlikleri ve bireysel mücadeleleri gözler önüne serer. Edebiyatında, Amerikan toplumunun dönüşüm süreçlerini ve bireylerin bu süreçteki varlıklarını anlamaya yönelik derinlemesine bir analiz sunar.",1880-02-18,1964-01-22
1967,Nedim Gürsel,"Nedim Gürsel, Türk edebiyatının uluslararası alanda tanınan yazarlarından biridir. Roman, deneme ve gezi yazıları türünde eserler vermiştir.",1951-04-05,
1968,Haldun Taner,"Haldun Taner, Türk yazardır ve Türk tiyatrosunun önemli isimlerinden biridir. Taner, eserlerinde toplumsal eleştiriyi derinlemesine işlerken, aynı zamanda bireylerin toplumsal yaşamda karşılaştıkları çatışmalar üzerinden insan doğasına dair evrensel temalar ortaya koyar. Yazarlık kariyerine tiyatro ile başlamış, ancak roman ve hikayelerinde de büyük başarılar elde etmiştir. Taner, eserlerinde genellikle sosyal adaletsizliği ve bireylerin bu adaletsizliğe karşı verdikleri mücadelenin izlerini sürer. Yazılarında, toplumsal yapıyı eleştiren, ancak aynı zamanda insanın varoluşsal durumuna dair derinlemesine bir bakış açısı sunar.",1915-03-16,1986-12-07
1969,Margaret Doody,"Margaret Doody, Amerikalı yazardır ve özellikle tarihsel romanları ile tanınır. Eserlerinde antik Yunan ve Roma dünyasını derinlemesine inceleyerek, bu kültürlerin insan psikolojisi ve toplumsal yapıları üzerindeki etkilerini ortaya koyar. Doody, tarihsel olayları ve figürleri modern bir bakış açısıyla işlerken, aynı zamanda insanlık tarihinin evrimini anlamaya yönelik önemli bir katkı sağlar. Yazar, akademik çalışmaları ve edebi eserleriyle, tarihsel roman türünü zenginleştiren önemli bir figürdür.",1945-11-15,
1970,Newt Scamander,"Newt Scamander, J.K. Rowling’in ""Harry Potter"" serisinde yer alan önemli bir karakterdir. Scamander, büyü dünyasında fantastik yaratıkları inceleyen bir magizoologdur. Kitapları, büyücülük dünyasında nadir ve tehlikeli yaratıkların varlıklarını ve davranışlarını keşfetmeye yönelik detaylı açıklamalar sunar. Newt Scamander, ayrıca ""Fantastic Beasts"" serisiyle tanınan bir karakter olup, büyü dünyasında doğa ve varlıklar arasındaki dengeyi koruma misyonunu taşır. Rowling’in eserlerinde, doğaya ve biyolojik çeşitliliğe dair önemli bir mesaj verir.",1897-02-24,
1971,Samuel Shellabarger,"Samuel Shellabarger, Amerikalı yazardır ve tarihsel romanlarıyla tanınır. Shellabarger’ın en bilinen eseri ""Captain from Castile"" adlı tarihi romandır. Eserlerinde, karakterlerin tarihsel olaylarla olan ilişkisini derinlemesine inceler ve insan ruhunun çeşitli çatışmalarını işler. Yazar, tarihsel figürleri ve olayları modern insanın gözünden yeniden değerlendirirken, tarihsel anlatıları insan doğası ve bireysel özgürlük temalarıyla harmanlar.",1888-05-18,1978-10-31
1972,Mihail Lermontov,"Mihail Lermontov, Rus edebiyatının önemli şairlerinden ve yazarlarından biridir. Lermontov, Rus romantizminin önde gelen isimlerinden olup, eserlerinde bireysel özgürlük, yabancılaşma ve içsel çatışmaları işler. En bilinen eseri, ""Demon"" adlı şiiridir. Lermontov, toplumun baskıları ve bireyin içsel dünyası arasındaki çelişkileri ele alarak, Rus edebiyatında önemli bir yer edinmiştir. Edebiyatında, romantizmin izlerini taşıyan bir derinlik ve liriklik bulunur.",1814-10-15,1841-07-27
